"","SpecCode.x","Species","ComName"
"492",6439,"Epinephelus malabaricus","Malabar cod"
"493",6439,"Epinephelus malabaricus","Malabar grouper"
"494",6439,"Epinephelus malabaricus","Malabar reef cod"
"495",6439,"Epinephelus malabaricus","Malabar reefcod"
"496",6439,"Epinephelus malabaricus","Malabar rock cod"
"497",6439,"Epinephelus malabaricus","Malabar rockcod"
"498",6439,"Epinephelus malabaricus","Malabar rock-cod"
"499",6439,"Epinephelus malabaricus","Morgan's cod"
"500",6439,"Epinephelus malabaricus","Speckled grouper"
"501",6465,"Epinephelus coioides","Blue-and-yellow grouper"
"502",6465,"Epinephelus coioides","Brown-spotted grouper"
"503",6465,"Epinephelus coioides","Brown-spotted rockcod"
"504",6465,"Epinephelus coioides","Coral cod"
"505",6465,"Epinephelus coioides","Coral trout"
"506",6465,"Epinephelus coioides","Estuary cod"
"507",6465,"Epinephelus coioides","Estuary grouper"
"508",6465,"Epinephelus coioides","Estuary rock cod"
"509",6465,"Epinephelus coioides","Estuary rockcod"
"510",6465,"Epinephelus coioides","Goldspotted rockcod"
"511",6465,"Epinephelus coioides","Greasy cod"
"512",6465,"Epinephelus coioides","Greasy grouper"
"513",6465,"Epinephelus coioides","Green grouper"
"514",6465,"Epinephelus coioides","Grouper"
"515",6465,"Epinephelus coioides","Malabar grouper"
"516",6465,"Epinephelus coioides","North-west groper"
"517",6465,"Epinephelus coioides","Orange spotted cod"
"518",6465,"Epinephelus coioides","Orangespotted grouper"
"519",6465,"Epinephelus coioides","Orange-spotted grouper"
"520",6465,"Epinephelus coioides","Orangespotted rockcod"
"521",6465,"Epinephelus coioides","Reef cod"
"522",6465,"Epinephelus coioides","Rockcod"
"523",6465,"Epinephelus coioides","Sea bass"
"524",6465,"Epinephelus coioides","Spotted cod"
"525",6465,"Epinephelus coioides","Spotted river cod"
"526",84,"Aprion virescens","Blue-gray snapper"
"527",84,"Aprion virescens","Blue-green snapper fish"
"528",84,"Aprion virescens","Gray snapper"
"529",84,"Aprion virescens","Green job fish"
"530",84,"Aprion virescens","Green jobfish"
"531",84,"Aprion virescens","Green job-fish"
"532",84,"Aprion virescens","Grey jobfish"
"533",84,"Aprion virescens","Grey snapper"
"534",84,"Aprion virescens","Job fish"
"535",84,"Aprion virescens","Jobfish"
"536",84,"Aprion virescens","Krakap"
"537",84,"Aprion virescens","Slender snapper"
"538",84,"Aprion virescens","Snapper"
"539",84,"Aprion virescens","Uku"
"540",1833,"Gymnocranius griseus","Barred large-eye bream"
"541",1833,"Gymnocranius griseus","Blue-lined large-eye bream"
"542",1833,"Gymnocranius griseus","Gingko"
"543",1833,"Gymnocranius griseus","Gingko fish"
"544",1833,"Gymnocranius griseus","Gray emperor"
"545",1833,"Gymnocranius griseus","Gray large-eye bream"
"546",1833,"Gymnocranius griseus","Grey barenose"
"547",1833,"Gymnocranius griseus","Grey emperor"
"548",1833,"Gymnocranius griseus","Grey large-eye bream"
"549",1833,"Gymnocranius griseus","Grey seabream"
"550",1833,"Gymnocranius griseus","Large-eye bream"
"551",1833,"Gymnocranius griseus","Nakedhead large-eye bream"
"552",1833,"Gymnocranius griseus","Naked-head seabream"
"553",1833,"Gymnocranius griseus","Naked-headed large eyed bream"
"554",1833,"Gymnocranius griseus","Naked-headed sea bream"
"555",6660,"Epinephelus hexagonatus","Hexagon grouper"
"556",6660,"Epinephelus hexagonatus","Hexagon rockcod"
"557",6660,"Epinephelus hexagonatus","Honeycomb grouper"
"558",6660,"Epinephelus hexagonatus","Honeycomb reefcod"
"559",6660,"Epinephelus hexagonatus","Orange sea bass"
"560",6660,"Epinephelus hexagonatus","Sharpspotted grouper"
"561",6660,"Epinephelus hexagonatus","Starspotted grouper"
"562",6660,"Epinephelus hexagonatus","Star-spotted grouper"
"563",6660,"Epinephelus hexagonatus","White specked rockcod"
"564",6660,"Epinephelus hexagonatus","White-specked grouper"
"565",6660,"Epinephelus hexagonatus","White-speckled grouper"
"566",6660,"Epinephelus hexagonatus","Wirenet rockcod"
"567",6660,"Epinephelus hexagonatus","Wirenetting cod"
"568",6471,"Epinephelus melanostigma","Blackspot cod"
"569",6471,"Epinephelus melanostigma","Blackspot grouper"
"570",6471,"Epinephelus melanostigma","Black-spot grouper"
"571",6471,"Epinephelus melanostigma","Blackspot honeycomb grouper"
"572",6471,"Epinephelus melanostigma","Coral cod"
"573",6471,"Epinephelus melanostigma","Oneblotch grouper"
"574",6471,"Epinephelus melanostigma","One-blotch grouper"
"575",6471,"Epinephelus melanostigma","One-blotch rockcod"
"576",6471,"Epinephelus melanostigma","Schultz's rockcod"
"577",6471,"Epinephelus melanostigma","Sea bass"
"578",4923,"Epinephelus merra","Birdwire rockcod"
"579",4923,"Epinephelus merra","Black-spotted rock-cod"
"580",4923,"Epinephelus merra","Common birdwire rockcod"
"581",4923,"Epinephelus merra","Coral cod"
"582",4923,"Epinephelus merra","Dwarf spotted grouper"
"583",4923,"Epinephelus merra","Dwarf spotted rockcod"
"584",4923,"Epinephelus merra","Dwarf spotter grouper"
"585",4923,"Epinephelus merra","Dwarf-spotted rockcod"
"586",4923,"Epinephelus merra","Honeycomb cod"
"587",4923,"Epinephelus merra","Honeycomb grouper"
"588",4923,"Epinephelus merra","Honeycomb rock cod"
"589",4923,"Epinephelus merra","Honeycomb rockcod"
"590",4923,"Epinephelus merra","Honeycomb rock-cod"
"591",4923,"Epinephelus merra","Honeycomb sea bass"
"592",4923,"Epinephelus merra","Honeycombe grouper"
"593",4923,"Epinephelus merra","Reef cod"
"594",4923,"Epinephelus merra","Rockcod"
"595",4923,"Epinephelus merra","Wire-netted reefcod"
"596",4923,"Epinephelus merra","Wirenetting cod"
"597",4923,"Epinephelus merra","Wire-netting cod"
"598",4923,"Epinephelus merra","Wire-netting rock-cod"
"599",265,"Lutjanus gibbus","Humpback red snapper"
"600",265,"Lutjanus gibbus","Humpback redsnapper"
"601",265,"Lutjanus gibbus","Humpback snapper"
"602",265,"Lutjanus gibbus","Humpbacked red snapper"
"603",265,"Lutjanus gibbus","Humphead snapper"
"604",265,"Lutjanus gibbus","Hunched snapper"
"605",265,"Lutjanus gibbus","Paddle tail snapper"
"606",265,"Lutjanus gibbus","Paddletail"
"607",265,"Lutjanus gibbus","Paddle-tail"
"608",265,"Lutjanus gibbus","Paddletail seaperch"
"609",265,"Lutjanus gibbus","Paddle-tail sea-perch"
"610",265,"Lutjanus gibbus","Paddletail snapper"
"611",265,"Lutjanus gibbus","Paddle-tail snapper"
"612",265,"Lutjanus gibbus","Red snapper"
"613",265,"Lutjanus gibbus","Snapper"
"614",60076,"Naso tonganus","Bulbnose unicornfish"
"615",60076,"Naso tonganus","Humphead unicornfish"
"616",60076,"Naso tonganus","Humpnose unicorn"
"617",60076,"Naso tonganus","Humpnose unicornfish"
"618",60076,"Naso tonganus","Hump-nosed unicornfish"
"619",1864,"Lethrinus olivaceus","Emperor"
"620",1864,"Lethrinus olivaceus","Long nose emperor"
"621",1864,"Lethrinus olivaceus","Longface emperor"
"622",1864,"Lethrinus olivaceus","Longnose emperor"
"623",1864,"Lethrinus olivaceus","Longnose pigface bream"
"624",1864,"Lethrinus olivaceus","Long-nosed emperor"
"625",1864,"Lethrinus olivaceus","Pig face bream emperor"
"626",1864,"Lethrinus olivaceus","Pigface bream"
"627",1864,"Lethrinus olivaceus","Smalltooth emperor"
"628",1864,"Lethrinus olivaceus","Trumpet emperor"
"629",1864,"Lethrinus olivaceus","Yellow-banded emperor"
"630",166,"Lutjanus monostigma","Black spot red snapper"
"631",166,"Lutjanus monostigma","Black spot snapper"
"632",166,"Lutjanus monostigma","Bluelined snapper"
"633",166,"Lutjanus monostigma","Moses perch"
"634",166,"Lutjanus monostigma","One spot snapper"
"635",166,"Lutjanus monostigma","Onespot perch"
"636",166,"Lutjanus monostigma","Onespot seaperch"
"637",166,"Lutjanus monostigma","One-spot seaperch"
"638",166,"Lutjanus monostigma","Onespot snapper"
"639",166,"Lutjanus monostigma","One-spot snapper"
"640",166,"Lutjanus monostigma","Red snapper"
"641",166,"Lutjanus monostigma","Snapper"
"642",1264,"Naso lituratus","Barcheek unicornfish"
"643",1264,"Naso lituratus","Clown tang"
"644",1264,"Naso lituratus","Masked unicornfish"
"645",1264,"Naso lituratus","Naso trang"
"646",1264,"Naso lituratus","Orange spine surgeonfish"
"647",1264,"Naso lituratus","Orangesine unicornfish"
"648",1264,"Naso lituratus","Orangespine unicornfish"
"649",1264,"Naso lituratus","Orange-spine unicornfish"
"650",1264,"Naso lituratus","Pacific orange-spine unicorn"
"651",1264,"Naso lituratus","Poll headed unicornfish"
"652",1264,"Naso lituratus","Poll unicornfish"
"653",1264,"Naso lituratus","Redlip surgeonfish"
"654",1264,"Naso lituratus","Smooth headed unicornfish"
"655",1264,"Naso lituratus","Smooth-head unicornfish"
"656",1264,"Naso lituratus","Striped unicornfish"
"657",1264,"Naso lituratus","Striped-faced unicornfish"
"658",1264,"Naso lituratus","Stripe-face unicornfish"
"659",1264,"Naso lituratus","Surgeonfish"
"660",1264,"Naso lituratus","Unicornfish"
"661",1862,"Lethrinus erythracanthus","Emperor"
"662",1862,"Lethrinus erythracanthus","Large-eye bream"
"663",1862,"Lethrinus erythracanthus","Orange fin emperor"
"664",1862,"Lethrinus erythracanthus","Orange spotted emperor"
"665",1862,"Lethrinus erythracanthus","Orangefin emperor"
"666",1862,"Lethrinus erythracanthus","Orange-finned emperor"
"667",1862,"Lethrinus erythracanthus","Orangespotted emperor"
"668",1862,"Lethrinus erythracanthus","Orange-spotted emperor"
"669",1862,"Lethrinus erythracanthus","Pigface bream"
"670",1862,"Lethrinus erythracanthus","Sweetlips"
"671",1862,"Lethrinus erythracanthus","Thumprint emperor"
"672",1862,"Lethrinus erythracanthus","Yellow-spotted emperor"
"673",7309,"Myripristis violacea","Australian squirrel-fish"
"674",7309,"Myripristis violacea","Lattice soldier"
"675",7309,"Myripristis violacea","Lattice soldierfish"
"676",7309,"Myripristis violacea","Orangefin soldierfish"
"677",7309,"Myripristis violacea","Scarlet soldierfish"
"678",7309,"Myripristis violacea","Small-eyed squirrelfish"
"679",7309,"Myripristis violacea","Violet soldierfish"
"680",7309,"Myripristis violacea","Violet squirrelfish"
"681",25706,"Plectorhinchus vittatus","Grunt"
"682",25706,"Plectorhinchus vittatus","Indian Ocean oriental sweetlips"
"683",25706,"Plectorhinchus vittatus","Oriental blubber-lips"
"684",25706,"Plectorhinchus vittatus","Oriental sweetlip"
"685",25706,"Plectorhinchus vittatus","Oriental sweetlips"
"686",25706,"Plectorhinchus vittatus","Oriental thicklip"
"687",25706,"Plectorhinchus vittatus","Sweetlips"
"688",25706,"Plectorhinchus vittatus","Yellowbanded sweetlips"
"689",6370,"Plectorhinchus picus","Black and white sweetlips"
"690",6370,"Plectorhinchus picus","Dotted sweetlip"
"691",6370,"Plectorhinchus picus","Dotted sweetlips"
"692",6370,"Plectorhinchus picus","Magpie sweetlips"
"693",6370,"Plectorhinchus picus","Maple sweetlips"
"694",6370,"Plectorhinchus picus","Oriental sweetlips"
"695",6370,"Plectorhinchus picus","Orientalis sweetlip"
"696",6370,"Plectorhinchus picus","Painted grunt"
"697",6370,"Plectorhinchus picus","Painted sweetlip"
"698",6370,"Plectorhinchus picus","Painted sweetlips"
"699",6370,"Plectorhinchus picus","Pointed sweet lip"
"700",6370,"Plectorhinchus picus","Spotted sweetlips"
"701",6370,"Plectorhinchus picus","Spotted thicklip"
"702",6370,"Plectorhinchus picus","Sweetlips"
"703",6396,"Cephalopholis argus","Argus grouper"
"704",6396,"Cephalopholis argus","Black rock-cod"
"705",6396,"Cephalopholis argus","Blue spotted grouper"
"706",6396,"Cephalopholis argus","Bluespotted grouper"
"707",6396,"Cephalopholis argus","Blue-spotted grouper"
"708",6396,"Cephalopholis argus","Grouper"
"709",6396,"Cephalopholis argus","Peacock cod"
"710",6396,"Cephalopholis argus","Peacock coral cod"
"711",6396,"Cephalopholis argus","Peacock grouper"
"712",6396,"Cephalopholis argus","Peacock hind"
"713",6396,"Cephalopholis argus","Peacock rock cod"
"714",6396,"Cephalopholis argus","Peacock rockcod"
"715",6396,"Cephalopholis argus","Peacock rock-cod"
"716",6396,"Cephalopholis argus","Seabass"
"717",6396,"Cephalopholis argus","Worldwide-peacock rockcod"
"718",5838,"Melichthys vidua","Leatherjacket"
"719",5838,"Melichthys vidua","Paddle-fin triggerfish"
"720",5838,"Melichthys vidua","Pinktail durgon"
"721",5838,"Melichthys vidua","Pink-tail trigger"
"722",5838,"Melichthys vidua","Pinktail triggerfish"
"723",5838,"Melichthys vidua","Triggerfish"
"724",5838,"Melichthys vidua","White tailed triggerfish"
"725",4588,"Siganus guttatus","Blue-spotted spinefoot"
"726",4588,"Siganus guttatus","Brown-spotted spinefoot"
"727",4588,"Siganus guttatus","Deepbody spinefoot"
"728",4588,"Siganus guttatus","Golden rabbit fish"
"729",4588,"Siganus guttatus","Golden rabbitfish"
"730",4588,"Siganus guttatus","Golden spinefoot"
"731",4588,"Siganus guttatus","Golden-lined spinefoot"
"732",4588,"Siganus guttatus","Goldenspotted spinefoot"
"733",4588,"Siganus guttatus","Golden-spotted spinefoot"
"734",4588,"Siganus guttatus","Goldlined spinefoot"
"735",4588,"Siganus guttatus","Gold-saddle rabbitfish"
"736",4588,"Siganus guttatus","Orange-spotted spinefoot"
"737",4588,"Siganus guttatus","Rabbitfish"
"738",4588,"Siganus guttatus","Spinefoot"
"739",4588,"Siganus guttatus","Star siganus"
"740",4588,"Siganus guttatus","Yellow-blotch spinefoot"
"741",412,"Elagatis bipinnulata","Hawaiian salmon"
"742",412,"Elagatis bipinnulata","Jack"
"743",412,"Elagatis bipinnulata","Ocean salmon"
"744",412,"Elagatis bipinnulata","Prodigal son"
"745",412,"Elagatis bipinnulata","Rainbow runner"
"746",412,"Elagatis bipinnulata","Rainbow runner fish"
"747",412,"Elagatis bipinnulata","Rainbow yellowtail"
"748",412,"Elagatis bipinnulata","Runner"
"749",412,"Elagatis bipinnulata","Salmon"
"750",412,"Elagatis bipinnulata","Salmon runner"
"751",412,"Elagatis bipinnulata","Samon"
"752",412,"Elagatis bipinnulata","Shoemaker"
"753",412,"Elagatis bipinnulata","Skip jack"
"754",412,"Elagatis bipinnulata","Small rainbow runner"
"755",412,"Elagatis bipinnulata","Spanish jack"
"756",412,"Elagatis bipinnulata","Spanish mackerel"
"757",412,"Elagatis bipinnulata","Spanish-jack"
"758",412,"Elagatis bipinnulata","Striped fish"
"759",412,"Elagatis bipinnulata","Tabio"
"760",412,"Elagatis bipinnulata","Yellow tail"
"761",184,"Lutjanus vitta","Bigeye snapper"
"762",184,"Lutjanus vitta","Broadband seaperch"
"763",184,"Lutjanus vitta","Brown stripe red snapper"
"764",184,"Lutjanus vitta","Brown stripe snapper"
"765",184,"Lutjanus vitta","Brown stripped snapper"
"766",184,"Lutjanus vitta","Brownstripe red snapper"
"767",184,"Lutjanus vitta","Brownstripe red-snapper"
"768",184,"Lutjanus vitta","Brownstripe seaperch"
"769",184,"Lutjanus vitta","Brownstripe snapper"
"770",184,"Lutjanus vitta","Brown-stripe snapper"
"771",184,"Lutjanus vitta","One-band sea-perch"
"772",184,"Lutjanus vitta","One-lined snapper"
"773",184,"Lutjanus vitta","Snapper"
"774",184,"Lutjanus vitta","Striped seaperch"
"775",184,"Lutjanus vitta","Tropical snapper"
"776",87,"Etelis carbunculus","Deep snapper"
"777",87,"Etelis carbunculus","Deepwater longtail red snapper"
"778",87,"Etelis carbunculus","Deepwater red snapper"
"779",87,"Etelis carbunculus","Deep-water red snapper"
"780",87,"Etelis carbunculus","Deepwater snappers"
"781",87,"Etelis carbunculus","Jobfish"
"782",87,"Etelis carbunculus","Long-tailed snapper"
"783",87,"Etelis carbunculus","Queen snapper"
"784",87,"Etelis carbunculus","Red snapper"
"785",87,"Etelis carbunculus","Rubby snapper"
"786",87,"Etelis carbunculus","Ruby snapper"
"787",87,"Etelis carbunculus","Ruby-colored snapper fish"
"788",87,"Etelis carbunculus","Short-tailed red snapper"
"789",87,"Etelis carbunculus","Snapper"
"790",87,"Etelis carbunculus","Squirrelfish snapper"
"791",1385,"Etelis coruscans","Deepwater longtail red snapper"
"792",1385,"Etelis coruscans","Deep-water red snapper"
"793",1385,"Etelis coruscans","Deepwater snappers"
"794",1385,"Etelis coruscans","Flame snapper"
"795",1385,"Etelis coruscans","Jobfish"
"796",1385,"Etelis coruscans","Large-eyed job-fish"
"797",1385,"Etelis coruscans","Longtail red snapper"
"798",1385,"Etelis coruscans","Longtail snapper"
"799",1385,"Etelis coruscans","Longtailed red snapper"
"800",1385,"Etelis coruscans","Onaga"
"801",1385,"Etelis coruscans","Red snapper"
"802",1385,"Etelis coruscans","Ruby snapper"
"803",1385,"Etelis coruscans","Sebus"
"804",1385,"Etelis coruscans","Snapper"
"805",1385,"Etelis coruscans","Yellowstripe snapper"
"806",179,"Lutjanus semicinctus","Black-banded seaperch"
"807",179,"Lutjanus semicinctus","Blackbanded snapper"
"808",179,"Lutjanus semicinctus","Black-banded snapper"
"809",179,"Lutjanus semicinctus","Half-banded seaperch"
"810",179,"Lutjanus semicinctus","Half-barred snapper"
"811",162,"Lutjanus malabaricus","Big-mouth nannygai"
"812",162,"Lutjanus malabaricus","Humphead snapper"
"813",162,"Lutjanus malabaricus","Large-mouthed nannygai"
"814",162,"Lutjanus malabaricus","Large-mouthed sea-perch"
"815",162,"Lutjanus malabaricus","Malabar blood snapper"
"816",162,"Lutjanus malabaricus","Malabar red snapper"
"817",162,"Lutjanus malabaricus","Malabar red-snapper"
"818",162,"Lutjanus malabaricus","Malabar seaperch"
"819",162,"Lutjanus malabaricus","Malabar snapper"
"820",162,"Lutjanus malabaricus","Nannygai"
"821",162,"Lutjanus malabaricus","Redfish"
"822",162,"Lutjanus malabaricus","Red bass"
"823",162,"Lutjanus malabaricus","Red bream"
"824",162,"Lutjanus malabaricus","Red emperor"
"825",162,"Lutjanus malabaricus","Red jew"
"826",162,"Lutjanus malabaricus","Red snapper"
"827",162,"Lutjanus malabaricus","Saddletail seaperch"
"828",162,"Lutjanus malabaricus","Saddletail snapper"
"829",162,"Lutjanus malabaricus","Saddle-tail snapper"
"830",162,"Lutjanus malabaricus","Saddle-tailed sea-perch"
"831",162,"Lutjanus malabaricus","Scarlet emperor"
"832",162,"Lutjanus malabaricus","Scarlet sea perch"
"833",162,"Lutjanus malabaricus","Scarlet sea-perch"
"834",162,"Lutjanus malabaricus","Silver"
"835",162,"Lutjanus malabaricus","Snapper"
"836",1407,"Lutjanus argentimaculatus","Creek red bream"
"837",1407,"Lutjanus argentimaculatus","Dog bream"
"838",1407,"Lutjanus argentimaculatus","Gray snapper"
"839",1407,"Lutjanus argentimaculatus","Grey snapper"
"840",1407,"Lutjanus argentimaculatus","Malabar red snapper"
"841",1407,"Lutjanus argentimaculatus","Mangrove jack"
"842",1407,"Lutjanus argentimaculatus","Mangrove jack reddish snapper"
"843",1407,"Lutjanus argentimaculatus","Mangrove red snapper"
"844",1407,"Lutjanus argentimaculatus","Mangrove snapper"
"845",1407,"Lutjanus argentimaculatus","Purple sea perch"
"846",1407,"Lutjanus argentimaculatus","Red bass"
